Sicil_ID,Hire Date,Termination Date,City,Gender,Seniority,Age Range,Education Level,Title
M04379,6/6/2015,,Bolu,Male,C,52+,Doctorate,TT
M04380,2/3/2022,,Antalya,Male,G,18-24,Primary School,PP
M04381,1/31/2015,,Istanbul,Male,G,46-52,High School,XX
M04382,11/30/2019,,Istanbul,Female,D,52+,Doctorate,YY
M04383,4/5/2024,,Bolu,Male,E,39-45,Primary School,ZZ
M04384,8/24/2019,,Bolu,Male,B,18-24,Doctorate,KK
M04385,10/13/2018,,Antalya,Male,A,39-45,Associate Degree,PP
M04386,12/7/2018,,Bolu,Male,G,52+,High School,ZZ
M04387,10/15/2021,,Aydin,Female,B,32-38,Associate Degree,PP
M04388,8/23/2023,,Antalya,Male,D,25-31,High School,RR
M04389,11/12/2015,,Ankara,Male,A,39-45,Master's Degree,XX
M04390,12/25/2021,,Antalya,Male,A,18-24,Bachelor's Degree,PP
M04391,6/15/2022,,Aydin,Male,B,46-52,Bachelor's Degree,KK
M04392,12/23/2022,,Aydin,Male,A,39-45,Doctorate,XX
M04393,4/21/2021,,Izmir,Male,E,52+,Master's Degree,KK
M04394,11/18/2015,,Antalya,Male,A,18-24,High School,RR
M04395,8/6/2024,,Bolu,Male,G,18-24,Bachelor's Degree,KK
M04396,10/8/2022,,Istanbul,Female,D,46-52,Bachelor's Degree,ZZ
M04397,3/28/2022,,Aydin,Male,C,32-38,Bachelor's Degree,XX
M04398,4/25/2024,,Ankara,Male,A,52+,Primary School,TT
M04399,12/11/2022,,Antalya,Female,F,18-24,Doctorate,XX
M04400,8/10/2017,,Izmir,Male,D,25-31,Bachelor's Degree,XX
M04401,11/10/2020,,Izmir,Female,D,18-24,Master's Degree,XX
M04402,2/3/2015,,Istanbul,Male,G,18-24,Primary School,YY
M04403,1/25/2020,,Aydin,Male,D,39-45,Bachelor's Degree,TT
M04404,1/24/2017,,Ankara,Male,A,18-24,High School,RR
M04405,4/27/2022,,Aydin,Male,D,46-52,Primary School,ZZ
M04406,4/5/2019,,Istanbul,Male,A,46-52,Master's Degree,YY
M04407,6/11/2018,,Istanbul,Male,F,52+,Master's Degree,RR
M04408,8/28/2015,,Bolu,Male,D,25-31,High School,XX
M04409,1/31/2016,,Bolu,Male,B,52+,Associate Degree,RR
M04410,4/20/2018,,Bolu,Male,B,18-24,Bachelor's Degree,RR
M04411,12/3/2023,,Istanbul,Male,C,39-45,Primary School,KK
M04412,4/17/2018,,Aydin,Female,A,52+,Bachelor's Degree,ZZ
M04413,12/22/2024,,Istanbul,Male,D,52+,Master's Degree,TT
M04414,8/29/2023,,Aydin,Male,G,25-31,Bachelor's Degree,RR
M04415,12/27/2018,,Bolu,Female,A,25-31,Master's Degree,XX
M04416,7/11/2019,,Istanbul,Female,C,46-52,Bachelor's Degree,XX
M04417,1/2/2022,,Bolu,Male,D,25-31,High School,PP
M04418,4/17/2022,,Aydin,Male,A,18-24,High School,TT
M04419,1/23/2020,,Bolu,Male,B,39-45,Primary School,TT
M04420,4/18/2024,,Aydin,Male,C,32-38,Bachelor's Degree,ZZ
M04421,2/26/2024,,Aydin,Male,B,46-52,Associate Degree,YY
M04422,7/23/2021,,Bolu,Male,C,39-45,Associate Degree,KK
M04423,8/11/2024,,Antalya,Male,D,46-52,Associate Degree,YY
M04424,5/18/2017,,Aydin,Male,B,46-52,Primary School,TT
M04425,12/11/2016,,Aydin,Male,B,25-31,Associate Degree,PP
M04426,11/17/2023,,Antalya,Female,E,18-24,Primary School,ZZ
M04427,5/3/2020,,Izmir,Male,C,18-24,Bachelor's Degree,RR
M04428,10/5/2024,,Antalya,Male,F,18-24,Doctorate,XX
M04429,7/16/2024,,Izmir,Female,D,32-38,Primary School,YY
M04430,5/14/2022,,Izmir,Male,G,18-24,Bachelor's Degree,YY
M04431,9/5/2022,,Bolu,Male,A,46-52,Doctorate,PP
M04432,10/13/2019,,Istanbul,Male,F,46-52,Associate Degree,XX
M04433,2/6/2023,,Bolu,Male,E,46-52,Primary School,RR
M04434,2/21/2024,,Antalya,Male,E,18-24,Primary School,PP
M04435,11/11/2019,,Bolu,Male,D,25-31,Bachelor's Degree,RR
M04436,8/11/2015,,Istanbul,Female,B,52+,Doctorate,XX
M04437,12/16/2019,,Izmir,Male,A,39-45,Bachelor's Degree,PP
M04438,1/26/2022,,Antalya,Male,A,39-45,Bachelor's Degree,KK
M04439,4/2/2020,,Bolu,Female,F,46-52,Associate Degree,RR
M04440,3/16/2017,,Antalya,Female,F,52+,Bachelor's Degree,YY
M04441,5/23/2015,,Izmir,Male,E,39-45,Doctorate,TT
M04442,5/10/2024,,Antalya,Male,F,46-52,Doctorate,XX
M04443,2/29/2016,,Istanbul,Male,F,25-31,Doctorate,KK
M04444,12/21/2016,,Istanbul,Male,A,39-45,High School,RR
M04445,9/15/2018,,Aydin,Male,D,18-24,Doctorate,XX
M04446,7/4/2017,,Istanbul,Male,F,18-24,Primary School,TT
M04447,8/28/2023,,Izmir,Male,A,32-38,Bachelor's Degree,KK
M04448,11/24/2022,,Izmir,Male,D,52+,High School,ZZ
M04449,11/4/2020,,Istanbul,Male,B,32-38,Bachelor's Degree,XX
M04450,1/18/2016,,Bolu,Male,G,25-31,Bachelor's Degree,KK
M04451,1/23/2017,,Ankara,Male,F,39-45,Primary School,KK
M04452,1/3/2020,,Ankara,Male,G,46-52,Bachelor's Degree,PP
M04453,1/24/2021,,Antalya,Male,B,32-38,Master's Degree,PP
M04454,8/10/2017,,Bolu,Female,C,52+,High School,KK
M04455,9/8/2017,,Istanbul,Male,G,25-31,High School,YY
M04456,2/25/2024,,Ankara,Male,C,32-38,High School,YY
M04457,12/12/2024,,Izmir,Male,C,32-38,Associate Degree,XX
M04458,2/10/2016,,Bolu,Male,G,18-24,Master's Degree,ZZ
M04459,11/16/2017,,Istanbul,Male,C,39-45,Bachelor's Degree,YY
M04460,7/30/2019,,Izmir,Male,G,25-31,High School,YY
M04461,6/25/2018,,Ankara,Female,C,32-38,Associate Degree,KK
M04462,3/23/2016,,Izmir,Male,E,32-38,Associate Degree,ZZ
M04463,5/11/2020,,Izmir,Male,G,25-31,Primary School,YY
M04464,12/3/2024,,Istanbul,Male,F,39-45,Doctorate,YY
M04465,4/2/2023,,Ankara,Male,C,52+,Associate Degree,TT
M04466,9/17/2019,,Izmir,Male,A,52+,Doctorate,XX
M04467,1/26/2019,,Aydin,Male,F,39-45,Associate Degree,ZZ
M04468,5/5/2022,,Aydin,Male,F,46-52,Doctorate,XX
M04469,2/4/2021,,Aydin,Male,D,39-45,Doctorate,XX
M04470,9/9/2020,,Istanbul,Male,F,25-31,Associate Degree,XX
M04471,1/31/2021,,Aydin,Male,A,25-31,Master's Degree,ZZ
M04472,6/2/2016,,Izmir,Male,D,18-24,Associate Degree,ZZ
M04473,4/11/2024,,Antalya,Female,E,46-52,Primary School,ZZ
M04474,8/23/2021,,Aydin,Male,G,39-45,Master's Degree,KK
M04475,12/23/2022,,Bolu,Male,B,32-38,Bachelor's Degree,RR
M04476,12/6/2023,,Izmir,Male,B,46-52,Master's Degree,ZZ
M04477,1/28/2022,,Ankara,Male,B,52+,Doctorate,PP
M04478,4/23/2017,,Aydin,Male,B,18-24,Associate Degree,TT
M04479,2/10/2024,,Istanbul,Male,G,32-38,High School,KK
M04480,8/31/2021,,Antalya,Male,E,52+,Associate Degree,XX
M04481,11/22/2021,,Antalya,Male,D,46-52,Bachelor's Degree,KK
M04482,11/13/2021,,Antalya,Male,F,52+,Bachelor's Degree,RR
M04483,7/24/2018,,Aydin,Male,A,39-45,Associate Degree,PP
M04484,3/11/2024,,Istanbul,Male,A,25-31,High School,ZZ
M04485,2/21/2024,,Bolu,Male,C,32-38,Doctorate,YY
M04486,11/3/2020,,Antalya,Male,B,25-31,High School,KK
M04487,8/4/2022,,Bolu,Male,G,52+,Bachelor's Degree,YY
M04488,5/7/2023,,Bolu,Female,F,18-24,High School,XX
M04489,9/3/2018,,Antalya,Male,D,52+,Primary School,TT
M04490,7/10/2017,,Bolu,Male,E,18-24,Doctorate,PP
M04491,8/2/2020,,Bolu,Male,F,18-24,Doctorate,ZZ
M04492,8/10/2021,,Aydin,Female,B,32-38,Doctorate,XX
M04493,5/4/2024,,Antalya,Male,C,39-45,Associate Degree,XX
M04494,10/21/2022,,Antalya,Female,D,25-31,Bachelor's Degree,YY
M04495,6/5/2023,,Aydin,Male,G,46-52,Bachelor's Degree,RR
M04496,5/17/2021,,Istanbul,Female,C,32-38,Primary School,KK
M04497,6/6/2021,,Bolu,Female,C,46-52,High School,KK
M04498,3/28/2024,,Ankara,Female,E,32-38,Master's Degree,KK
M04499,10/1/2015,,Aydin,Male,E,39-45,Master's Degree,ZZ
M04500,10/28/2020,,Izmir,Male,B,52+,Bachelor's Degree,ZZ
M04501,4/4/2021,,Aydin,Female,B,18-24,High School,KK
M04502,3/31/2021,,Antalya,Male,E,25-31,Associate Degree,TT
M04503,1/10/2018,,Izmir,Female,B,25-31,Doctorate,RR
M04504,7/7/2020,,Ankara,Male,A,18-24,High School,KK
M04505,6/23/2016,,Izmir,Female,B,39-45,Primary School,RR
M04506,11/17/2017,,Istanbul,Male,D,32-38,High School,KK
M04507,12/6/2022,,Izmir,Male,B,46-52,High School,KK
M04508,8/31/2021,,Antalya,Male,C,46-52,Doctorate,XX
M04509,10/4/2023,,Izmir,Female,C,52+,Doctorate,PP
M04510,10/13/2019,,Ankara,Male,F,32-38,Primary School,TT
M04511,10/22/2022,,Ankara,Male,A,32-38,Bachelor's Degree,TT
M04512,2/7/2019,,Antalya,Male,E,39-45,Bachelor's Degree,ZZ
M04513,10/21/2021,,Bolu,Male,E,39-45,Bachelor's Degree,PP
M04514,4/2/2022,,Izmir,Female,A,18-24,Master's Degree,PP
M04515,3/7/2021,,Izmir,Female,E,39-45,Doctorate,XX
M04516,2/23/2024,,Bolu,Male,G,18-24,Primary School,TT
M04517,10/12/2019,,Izmir,Male,D,18-24,Doctorate,PP
M04518,5/7/2018,,Istanbul,Male,A,18-24,High School,TT
M04519,12/16/2015,,Izmir,Male,C,18-24,Primary School,KK
M04520,9/9/2016,,Ankara,Male,F,39-45,Bachelor's Degree,RR
M04521,10/29/2019,,Aydin,Female,E,39-45,Associate Degree,TT
M04522,3/23/2021,,Bolu,Male,G,18-24,Master's Degree,TT
M04523,8/17/2022,,Istanbul,Male,A,32-38,High School,RR
M04524,1/21/2019,,Ankara,Male,F,52+,High School,XX
M04525,2/10/2022,,Aydin,Male,A,32-38,High School,YY
M04526,10/24/2015,,Izmir,Male,E,25-31,Associate Degree,TT
M04527,12/11/2018,,Ankara,Male,F,25-31,Associate Degree,ZZ
M04528,10/19/2018,,Antalya,Male,A,18-24,Associate Degree,PP
M04529,4/11/2019,,Bolu,Female,G,46-52,Doctorate,KK
M04530,3/17/2018,,Istanbul,Male,F,39-45,Associate Degree,YY
M04531,12/2/2022,,Istanbul,Male,C,39-45,High School,YY
M04532,11/11/2017,,Istanbul,Female,B,39-45,Doctorate,XX
M04533,1/1/2025,,Aydin,Male,E,52+,High School,RR
M04534,7/9/2022,,Izmir,Male,F,25-31,Primary School,PP
M04535,8/22/2021,,Izmir,Male,D,25-31,Master's Degree,RR
M04536,9/28/2018,,Aydin,Male,F,18-24,Primary School,KK
M04537,7/22/2016,,Bolu,Male,G,32-38,High School,PP
M04538,10/21/2024,,Aydin,Male,C,32-38,Primary School,ZZ
M04539,7/20/2019,,Bolu,Male,B,52+,High School,ZZ
M04540,4/16/2016,,Aydin,Male,F,52+,Master's Degree,RR
M04541,7/2/2016,,Bolu,Male,G,32-38,Doctorate,XX
M04542,10/15/2016,,Antalya,Male,G,39-45,Master's Degree,PP
M04543,3/8/2015,,Aydin,Female,G,52+,Master's Degree,RR
M04544,6/10/2016,,Istanbul,Male,F,46-52,Master's Degree,KK
M04545,9/11/2020,,Istanbul,Male,B,25-31,Bachelor's Degree,ZZ
M04546,1/14/2024,,Ankara,Male,A,32-38,Master's Degree,ZZ
M04547,8/5/2024,,Izmir,Male,B,52+,Doctorate,YY
M04548,1/21/2017,,Istanbul,Male,A,18-24,Primary School,PP
M04549,10/11/2021,,Aydin,Female,C,18-24,Bachelor's Degree,RR
M04550,5/11/2020,,Istanbul,Male,G,39-45,Associate Degree,TT
M04551,3/20/2023,,Aydin,Male,G,39-45,Bachelor's Degree,TT
M04552,3/26/2024,,Ankara,Female,G,52+,Bachelor's Degree,KK
M04553,4/11/2020,,Izmir,Male,A,52+,Primary School,PP
M04554,2/3/2022,,Izmir,Male,D,39-45,High School,XX
M04555,8/27/2015,,Ankara,Male,D,18-24,Master's Degree,TT
M04556,3/10/2023,,Aydin,Female,F,46-52,High School,XX
M04557,3/21/2017,,Aydin,Female,G,18-24,Associate Degree,RR
M04558,2/19/2023,,Izmir,Male,F,18-24,Associate Degree,RR
M04559,6/30/2024,,Bolu,Male,C,39-45,Primary School,TT
M04560,6/16/2022,,Izmir,Male,G,18-24,Master's Degree,YY
M04561,8/28/2020,,Aydin,Male,G,52+,Primary School,ZZ
M04562,9/23/2017,,Antalya,Male,F,25-31,Associate Degree,KK
M04563,5/29/2023,,Bolu,Male,C,32-38,Doctorate,TT
M04564,10/11/2023,,Antalya,Male,F,25-31,Associate Degree,RR
M04565,5/1/2015,,Aydin,Male,D,32-38,Associate Degree,RR
M04566,1/11/2023,,Antalya,Male,D,18-24,Associate Degree,KK
M04567,8/2/2019,,Bolu,Male,C,25-31,Master's Degree,KK
M04568,1/26/2023,,Istanbul,Male,C,32-38,Primary School,PP
M04569,6/23/2021,,Antalya,Male,B,18-24,Bachelor's Degree,PP
M04570,10/27/2017,,Antalya,Male,C,18-24,High School,TT
M04571,4/4/2016,,Bolu,Female,A,46-52,Bachelor's Degree,XX
M04572,5/5/2019,,Ankara,Male,A,25-31,Doctorate,ZZ
M04573,12/7/2020,,Aydin,Female,E,18-24,Doctorate,XX
M04574,12/8/2022,,Ankara,Male,F,18-24,High School,ZZ
M04575,2/26/2017,,Aydin,Male,C,52+,Master's Degree,PP
M04576,10/9/2015,,Izmir,Male,D,32-38,Primary School,KK
M04577,6/13/2015,,Istanbul,Male,E,25-31,Primary School,TT
M04578,1/17/2019,,Izmir,Male,D,46-52,Bachelor's Degree,KK
M04579,4/18/2018,,Bolu,Male,C,18-24,Primary School,XX
M04580,5/17/2020,,Ankara,Male,B,46-52,Associate Degree,ZZ
M04581,10/29/2016,,Istanbul,Male,G,18-24,Primary School,YY
M04582,12/13/2019,,Aydin,Male,B,32-38,High School,YY
M04583,11/10/2015,,Izmir,Male,G,46-52,Associate Degree,XX
M04584,11/23/2019,,Ankara,Male,F,39-45,Master's Degree,XX
M04585,12/15/2022,,Istanbul,Male,C,18-24,High School,RR
M04586,11/23/2022,,Izmir,Male,C,25-31,Bachelor's Degree,KK
M04587,7/3/2017,,Aydin,Male,C,52+,Primary School,ZZ
M04588,7/30/2024,,Ankara,Male,C,32-38,Associate Degree,ZZ
M04589,1/18/2018,,Ankara,Male,G,25-31,Master's Degree,ZZ
M04590,12/4/2023,,Istanbul,Male,A,39-45,Doctorate,TT
M04591,4/6/2019,,Ankara,Male,F,32-38,Primary School,KK
M04592,2/13/2020,,Bolu,Male,C,39-45,Associate Degree,PP
M04593,7/23/2023,,Istanbul,Female,C,52+,High School,ZZ
M04594,1/17/2019,,Izmir,Male,E,25-31,Bachelor's Degree,KK
M04595,12/6/2018,,Bolu,Male,G,18-24,High School,YY
M04596,7/18/2021,,Aydin,Male,D,32-38,Bachelor's Degree,PP
M04597,5/8/2019,,Istanbul,Female,E,25-31,Primary School,TT
M04598,11/27/2018,,Aydin,Male,A,39-45,Doctorate,YY
M04599,12/8/2019,,Istanbul,Female,C,25-31,Primary School,TT
M04600,1/8/2024,,Bolu,Male,A,52+,Primary School,YY
M04601,11/21/2017,,Ankara,Female,G,46-52,Associate Degree,ZZ
M04602,10/17/2019,,Aydin,Male,G,25-31,Associate Degree,ZZ
M04603,12/25/2017,,Aydin,Male,F,39-45,Bachelor's Degree,XX
M04604,3/15/2016,,Istanbul,Male,F,25-31,Master's Degree,XX
M04605,7/20/2018,,Izmir,Male,B,52+,Associate Degree,ZZ
M04606,9/27/2019,,Ankara,Male,F,52+,Doctorate,ZZ
M04607,6/8/2019,,Ankara,Male,E,39-45,High School,KK
M04608,6/2/2015,,Ankara,Male,D,32-38,Bachelor's Degree,RR
M04609,10/29/2016,,Ankara,Male,D,18-24,Master's Degree,YY
M04610,7/25/2020,,Antalya,Female,D,18-24,Associate Degree,ZZ
M04611,2/3/2019,,Bolu,Male,C,39-45,High School,XX
M04612,5/16/2018,,Istanbul,Male,D,39-45,Associate Degree,TT
M04613,12/24/2016,,Izmir,Male,B,25-31,Associate Degree,PP
M04614,4/24/2019,,Aydin,Male,G,39-45,Master's Degree,RR
M04615,7/15/2020,,Ankara,Male,G,32-38,Doctorate,TT
M04616,8/16/2019,,Bolu,Male,E,52+,Master's Degree,YY
M04617,5/3/2023,,Ankara,Male,G,39-45,Primary School,RR
M04618,11/29/2019,,Antalya,Female,A,32-38,Doctorate,YY
M04619,11/16/2015,,Ankara,Female,F,18-24,Associate Degree,TT
M04620,11/21/2022,,Ankara,Male,A,32-38,Primary School,ZZ
M04621,8/24/2023,,Bolu,Male,C,52+,High School,YY
M04622,2/17/2023,,Istanbul,Male,C,32-38,High School,TT
M04623,4/28/2016,,Istanbul,Male,E,18-24,Associate Degree,RR
M04624,6/6/2018,,Izmir,Male,A,46-52,High School,RR
M04625,9/14/2018,,Aydin,Female,F,52+,Primary School,YY
M04626,7/7/2016,,Istanbul,Female,G,25-31,High School,RR
M04627,3/28/2016,,Aydin,Female,E,18-24,Bachelor's Degree,ZZ
M04628,11/18/2023,,Izmir,Male,D,52+,Doctorate,RR
M04629,8/9/2018,,Izmir,Male,A,25-31,Bachelor's Degree,KK
M04630,6/18/2021,,Aydin,Male,B,52+,High School,TT
M04631,11/25/2020,,Izmir,Male,A,46-52,Master's Degree,RR
M04632,6/22/2024,,Izmir,Male,D,52+,High School,KK
M04633,4/23/2015,,Ankara,Female,B,39-45,Primary School,ZZ
M04634,5/14/2020,,Antalya,Male,C,18-24,Primary School,YY
M04635,4/6/2015,,Aydin,Male,E,46-52,High School,ZZ
M04636,7/23/2024,,Istanbul,Male,F,32-38,High School,YY
M04637,2/26/2020,,Istanbul,Female,A,18-24,Primary School,ZZ
M04638,4/10/2021,,Ankara,Male,D,52+,Master's Degree,YY
M04639,4/18/2019,,Istanbul,Male,F,18-24,Doctorate,TT
M04640,9/29/2017,,Ankara,Male,A,25-31,Bachelor's Degree,TT
M04641,8/28/2020,,Izmir,Female,E,32-38,Master's Degree,RR
M04642,3/14/2024,,Antalya,Male,B,52+,Master's Degree,ZZ
M04643,5/8/2023,,Ankara,Male,A,52+,Associate Degree,YY
M04644,8/21/2022,,Antalya,Female,D,18-24,Primary School,TT
M04645,1/29/2021,,Istanbul,Male,G,32-38,Master's Degree,ZZ
M04646,8/3/2015,,Antalya,Male,B,39-45,Bachelor's Degree,PP
M04647,1/9/2021,,Ankara,Male,D,39-45,Associate Degree,XX
M04648,10/10/2021,,Izmir,Male,A,39-45,Doctorate,PP
M04649,11/9/2024,,Bolu,Male,A,18-24,Master's Degree,YY
M04650,11/11/2017,,Istanbul,Male,C,25-31,Bachelor's Degree,KK
M04651,3/27/2020,,Bolu,Female,E,32-38,Doctorate,PP
M04652,11/28/2024,,Antalya,Male,G,52+,High School,PP
M04653,4/23/2016,,Ankara,Male,G,18-24,Master's Degree,TT
M04654,7/6/2023,,Izmir,Male,B,32-38,Bachelor's Degree,YY
M04655,11/7/2018,,Izmir,Female,E,52+,High School,KK
M04656,6/2/2017,,Ankara,Female,C,18-24,Doctorate,PP
M04657,4/12/2015,,Aydin,Male,G,46-52,Bachelor's Degree,RR
M04658,10/20/2022,,Bolu,Male,C,32-38,Associate Degree,ZZ
M04659,11/13/2021,,Antalya,Male,G,25-31,Master's Degree,XX
M04660,1/29/2017,,Istanbul,Male,F,18-24,Master's Degree,XX
M04661,3/9/2022,,Izmir,Male,E,25-31,High School,TT
M04662,8/26/2015,,Istanbul,Male,G,39-45,Bachelor's Degree,TT
M04663,9/2/2019,,Bolu,Female,D,32-38,Associate Degree,KK
M04664,6/1/2018,,Antalya,Male,E,25-31,High School,ZZ
M04665,10/27/2018,,Ankara,Male,F,39-45,Primary School,KK
M04666,8/14/2018,,Antalya,Male,G,32-38,Primary School,XX
M04667,2/16/2017,,Istanbul,Male,A,32-38,Associate Degree,RR
M04668,4/17/2018,,Ankara,Male,A,39-45,Master's Degree,TT
M04669,3/22/2015,,Bolu,Male,A,25-31,Master's Degree,PP
M04670,6/10/2020,,Aydin,Male,C,52+,Master's Degree,TT
M04671,9/21/2015,,Aydin,Female,G,18-24,Doctorate,YY
M04672,3/28/2021,,Istanbul,Female,D,25-31,Primary School,PP
M04673,11/4/2020,,Aydin,Male,F,52+,Bachelor's Degree,TT
M04674,5/23/2019,,Antalya,Male,F,46-52,Primary School,PP
M04675,1/10/2022,,Istanbul,Male,A,46-52,High School,YY
M04676,8/5/2016,,Bolu,Male,B,25-31,Associate Degree,YY
M04677,1/21/2022,,Bolu,Female,A,46-52,Master's Degree,KK
M04678,12/10/2015,,Ankara,Male,G,18-24,Bachelor's Degree,TT
M04679,9/3/2016,,Aydin,Female,D,32-38,Bachelor's Degree,XX
M04680,5/30/2019,,Istanbul,Male,C,32-38,Bachelor's Degree,YY
M04681,10/8/2017,,Antalya,Male,C,52+,High School,ZZ
M04682,6/22/2021,,Izmir,Female,C,46-52,Bachelor's Degree,TT
M04683,5/12/2023,,Aydin,Male,G,46-52,High School,KK
M04684,1/30/2018,,Bolu,Female,E,52+,Doctorate,TT
M04685,10/21/2018,,Antalya,Male,C,32-38,High School,XX
M04686,4/30/2018,,Bolu,Male,E,52+,Master's Degree,ZZ
M04687,4/19/2022,,Bolu,Male,D,46-52,High School,TT
M04688,5/16/2024,,Istanbul,Male,F,18-24,High School,YY
M04689,3/15/2020,,Istanbul,Male,F,25-31,Doctorate,ZZ
M04690,11/18/2019,,Antalya,Male,A,32-38,Master's Degree,XX
M04691,3/2/2024,,Istanbul,Female,E,46-52,High School,YY
M04692,6/30/2017,,Istanbul,Female,D,39-45,Primary School,PP
M04693,12/17/2023,,Bolu,Male,G,52+,Doctorate,KK
M04694,5/17/2021,,Bolu,Male,C,32-38,Associate Degree,ZZ
M04695,12/7/2015,,Izmir,Male,E,25-31,Master's Degree,ZZ
M04696,5/6/2015,,Antalya,Female,B,39-45,Doctorate,YY
M04697,7/28/2024,,Istanbul,Male,C,46-52,Primary School,PP
M04698,11/4/2016,,Istanbul,Female,C,18-24,Primary School,RR
M04699,10/23/2015,,Aydin,Male,D,39-45,Master's Degree,ZZ
M04700,5/9/2021,,Istanbul,Female,C,32-38,High School,KK
M04701,7/8/2016,,Bolu,Male,C,18-24,Master's Degree,PP
M04702,12/10/2017,,Aydin,Male,E,52+,Associate Degree,ZZ
M04703,8/9/2015,,Aydin,Female,B,32-38,Primary School,XX
M04704,8/26/2022,,Bolu,Male,D,18-24,High School,ZZ
M04705,1/24/2016,,Istanbul,Male,C,25-31,High School,ZZ
M04706,10/30/2024,,Bolu,Male,C,52+,Bachelor's Degree,XX
M04707,2/15/2023,,Aydin,Female,C,18-24,Primary School,TT
M04708,4/14/2017,,Bolu,Male,C,39-45,Master's Degree,RR
M04709,3/13/2016,,Izmir,Male,B,39-45,Doctorate,ZZ
M04710,9/13/2024,,Istanbul,Male,E,46-52,Primary School,YY
M04711,10/20/2019,,Istanbul,Male,F,46-52,Bachelor's Degree,YY
M04712,5/5/2023,,Izmir,Male,C,18-24,Bachelor's Degree,XX
M04713,9/19/2023,,Ankara,Male,G,18-24,Primary School,ZZ
M04714,9/16/2022,,Bolu,Female,C,25-31,Bachelor's Degree,PP
M04715,12/30/2020,,Bolu,Male,D,39-45,Master's Degree,KK
M04716,5/18/2021,,Antalya,Male,F,18-24,Bachelor's Degree,XX
M04717,12/11/2019,,Izmir,Male,A,25-31,Bachelor's Degree,ZZ
M04718,8/10/2015,,Istanbul,Female,C,52+,High School,PP
M04719,3/16/2015,,Aydin,Male,D,32-38,Primary School,TT
M04720,5/25/2022,,Antalya,Male,B,18-24,Doctorate,YY
M04721,12/15/2020,,Bolu,Male,G,46-52,Master's Degree,XX
M04722,12/22/2024,,Bolu,Male,D,52+,Primary School,RR
M04723,5/13/2018,,Aydin,Male,G,39-45,Doctorate,YY
M04724,12/25/2019,,Istanbul,Male,B,25-31,Doctorate,PP
M04725,6/6/2018,,Aydin,Male,B,52+,Doctorate,YY
M04726,12/29/2020,,Antalya,Male,A,32-38,Bachelor's Degree,TT
M04727,1/8/2018,,Ankara,Male,G,18-24,Doctorate,KK
M04728,11/27/2016,,Ankara,Male,B,52+,Doctorate,YY
M04729,8/2/2016,,Bolu,Male,A,52+,Doctorate,PP
M04730,3/26/2020,,Istanbul,Male,A,18-24,High School,YY
M04731,10/18/2016,,Antalya,Male,B,39-45,Associate Degree,PP
M04732,8/20/2017,,Ankara,Female,C,18-24,High School,RR
M04733,3/27/2020,,Istanbul,Male,C,52+,High School,TT
M04734,3/20/2017,,Izmir,Male,G,18-24,Doctorate,XX
M04735,12/25/2024,,Bolu,Male,F,25-31,Associate Degree,PP
M04736,5/24/2017,,Antalya,Male,E,32-38,Associate Degree,TT
M04737,7/23/2021,,Bolu,Female,F,18-24,Associate Degree,KK
M04738,9/19/2018,,Istanbul,Male,G,32-38,Associate Degree,ZZ
M04739,9/19/2020,,Ankara,Male,E,46-52,Master's Degree,TT
M04740,2/24/2019,,Bolu,Male,B,32-38,Associate Degree,TT
M04741,1/30/2017,,Bolu,Male,G,18-24,Associate Degree,ZZ
M04742,7/9/2022,,Istanbul,Male,B,46-52,Primary School,PP
M04743,4/26/2023,,Izmir,Male,B,52+,Bachelor's Degree,YY
M04744,11/18/2015,,Bolu,Male,C,52+,High School,KK
M04745,11/28/2019,,Bolu,Male,F,39-45,Master's Degree,YY
M04746,4/20/2019,,Istanbul,Male,F,25-31,Doctorate,ZZ
M04747,10/18/2017,,Bolu,Male,G,18-24,Primary School,KK
M04748,5/4/2016,,Ankara,Male,B,32-38,Bachelor's Degree,XX
M04749,9/15/2020,,Antalya,Male,B,25-31,Bachelor's Degree,ZZ
M04750,8/24/2016,,Antalya,Male,E,18-24,Master's Degree,XX
M04751,9/26/2020,,Izmir,Male,E,32-38,High School,XX
M04752,9/5/2016,,Aydin,Male,A,18-24,Associate Degree,TT
M04753,10/20/2018,,Bolu,Male,A,52+,Doctorate,ZZ
M04754,12/14/2023,,Aydin,Male,A,25-31,High School,ZZ
M04755,5/8/2021,,Aydin,Male,B,18-24,High School,PP
M04756,7/29/2020,,Antalya,Female,D,18-24,Primary School,KK
M04757,10/7/2016,,Izmir,Male,A,18-24,Master's Degree,RR
M04758,4/21/2018,,Istanbul,Male,A,52+,Master's Degree,XX
M04759,12/12/2016,,Istanbul,Male,D,39-45,Doctorate,KK
M04760,8/28/2015,,Antalya,Male,C,46-52,High School,ZZ
M04761,1/20/2015,,Ankara,Male,C,18-24,Primary School,ZZ
M04762,6/20/2016,,Istanbul,Male,A,39-45,High School,KK
M04763,11/6/2023,,Aydin,Male,E,46-52,High School,PP
M04764,11/1/2016,,Aydin,Male,B,32-38,Bachelor's Degree,TT
M04765,4/29/2022,,Antalya,Male,C,25-31,Primary School,PP
M04766,3/17/2018,,Izmir,Male,C,46-52,Master's Degree,XX
M04767,8/14/2021,,Ankara,Male,E,46-52,Primary School,PP
M04768,11/6/2020,,Antalya,Female,F,46-52,Master's Degree,KK
M04769,11/22/2022,,Antalya,Male,E,46-52,Associate Degree,TT
